gene,subset,neglog10_adjp,group
RAE1,Th1,5.540375732814527e-05,other
RAG1,Th1,5.540375732814527e-05,other
RAI14,Th1,5.540375732814527e-05,other
RAI2,Th1,5.540375732814527e-05,other
RALA,Th1,5.540375732814527e-05,other
RALB,Th1,5.540375732814527e-05,other
RALGAPA1,Th1,5.540375732814527e-05,other
RALGAPA2,Th1,5.540375732814527e-05,other
RALGDS,Th1,5.540375732814527e-05,other
RALGPS1,Th1,5.540375732814527e-05,other
RAMP1,Th1,5.540375732814527e-05,in_trials
RAMP3,Th1,0.8841351461729344,in_trials
RANGAP1,Th1,5.540375732814527e-05,other
RANGRF,Th1,5.540375732814527e-05,other
RAP1GAP2,Th1,5.540375732814527e-05,other
RAP2A,Th1,5.540375732814527e-05,other
RAP2B,Th1,5.540375732814527e-05,other
RAPGEF2,Th1,5.540375732814527e-05,other
RAPGEF3,Th1,5.540375732814527e-05,other
RAPGEF5,Th1,5.540375732814527e-05,other
RAPGEF6,Th1,5.540375732814527e-05,other
RAPH1,Th1,5.540375732814527e-05,other
RAPSN,Th1,5.540375732814527e-05,other
RARA,Th1,5.540375732814527e-05,approved
RARG,Th1,5.540375732814527e-05,approved
RARS1,Th1,5.540375732814527e-05,other
RASA1,Th1,0.2688594510370003,other
RASA2,Th1,0.0277488538803565,other
RASA3,Th1,5.540375732814527e-05,other
RASAL2,Th1,5.540375732814527e-05,other
RASAL3,Th1,5.540375732814527e-05,other
RASD2,Th1,5.540375732814527e-05,other
RASGEF1A,Th1,5.540375732814527e-05,other
RASGEF1B,Th1,5.540375732814527e-05,other
RASGRF1,Th1,5.540375732814527e-05,other
RASGRF2,Th1,0.2237482603676374,other
RASGRP1,Th1,5.540375732814527e-05,other
RASGRP2,Th1,5.540375732814527e-05,other
RASGRP3,Th1,5.540375732814527e-05,other
RASGRP4,Th1,5.540375732814527e-05,other
RASL11A,Th1,5.540375732814527e-05,other
RASSF1,Th1,5.540375732814527e-05,other
RASSF2,Th1,5.540375732814527e-05,other
RASSF3,Th1,5.540375732814527e-05,other
RASSF4,Th1,5.540375732814527e-05,other
RASSF7,Th1,5.540375732814527e-05,other
RASSF8,Th1,5.540375732814527e-05,other
RAVER1,Th1,5.540375732814527e-05,other
RAVER2,Th1,5.540375732814527e-05,other
RAX,Th1,5.540375732814527e-05,other
RB1,Th1,5.540375732814527e-05,other
RB1CC1,Th1,5.540375732814527e-05,other
RBBP4,Th1,5.540375732814527e-05,other
RBBP5,Th1,5.540375732814527e-05,other
RBBP6,Th1,5.540375732814527e-05,other
RBBP7,Th1,5.540375732814527e-05,other
RBBP8,Th1,5.540375732814527e-05,other
RBCK1,Th1,5.540375732814527e-05,other
RBFA,Th1,5.540375732814527e-05,other
RBFOX2,Th1,5.540375732814527e-05,other
RBL2,Th1,5.540375732814527e-05,other
RBM11,Th1,5.540375732814527e-05,other
RBM17,Th1,5.540375732814527e-05,other
RBM19,Th1,5.540375732814527e-05,other
RBM20,Th1,5.540375732814527e-05,other
RBM27,Th1,5.540375732814527e-05,other
RBM28,Th1,5.540375732814527e-05,other
RBM3,Th1,5.540375732814527e-05,other
RBM38,Th1,5.540375732814527e-05,other
RBM39,Th1,5.540375732814527e-05,other
RBM41,Th1,5.540375732814527e-05,other
RBM47,Th1,0.0321427274350968,other
RBM5,Th1,5.540375732814527e-05,other
RBM7,Th1,5.540375732814527e-05,other
RBMS1,Th1,5.540375732814527e-05,other
RBMS2,Th1,5.540375732814527e-05,other
RBMS3,Th1,5.540375732814527e-05,other
RBMX,Th1,5.540375732814527e-05,other
RBMXL1,Th1,5.540375732814527e-05,other
RBP1,Th1,5.540375732814527e-05,other
RBP5,Th1,5.540375732814527e-05,other
RBPJ,Th1,5.540375732814527e-05,other
RBPMS,Th1,5.540375732814527e-05,other
RC3H1,Th1,5.540375732814527e-05,other
RC3H2,Th1,5.540375732814527e-05,other
RCAN1,Th1,5.540375732814527e-05,other
RCAN2,Th1,13.7154461289079,other
RCAN3,Th1,5.540375732814527e-05,other
RCBTB1,Th1,5.540375732814527e-05,other
RCBTB2,Th1,5.540375732814527e-05,other
RCC1,Th1,5.540375732814527e-05,other
RCC1L,Th1,5.540375732814527e-05,other
RCCD1,Th1,5.540375732814527e-05,other
RCL1,Th1,5.540375732814527e-05,other
RCN1,Th1,5.540375732814527e-05,other
RCN2,Th1,5.540375732814527e-05,other
RCN3,Th1,5.540375732814527e-05,other
RCOR1,Th1,5.540375732814527e-05,other
RCOR3,Th1,5.540375732814527e-05,other
RCSD1,Th1,5.540375732814527e-05,other
RDH10,Th1,0.5575215545450339,other
RDH11,Th1,5.540375732814527e-05,other
RDH14,Th1,5.540375732814527e-05,other
RDM1,Th1,5.540375732814527e-05,other
RDX,Th1,5.540375732814527e-05,other
REC8,Th1,0.3161031814026758,other
RECK,Th1,5.540375732814527e-05,other
RECQL4,Th1,5.540375732814527e-05,other
REEP2,Th1,5.540375732814527e-05,other
REEP3,Th1,5.540375732814527e-05,other
REEP4,Th1,5.540375732814527e-05,other
REEP5,Th1,5.540375732814527e-05,other
REG4,Th1,5.540375732814527e-05,other
REL,Th1,5.540375732814527e-05,other
RELA,Th1,5.540375732814527e-05,other
RELB,Th1,5.540375732814527e-05,other
RELCH,Th1,5.540375732814527e-05,other
RELL1,Th1,5.540375732814527e-05,other
RELL2,Th1,5.540375732814527e-05,other
RELT,Th1,5.540375732814527e-05,other
REM2,Th1,0.417238623329149,other
RENBP,Th1,5.540375732814527e-05,other
REP15,Th1,5.540375732814527e-05,other
REPIN1,Th1,5.540375732814527e-05,other
REPS1,Th1,5.540375732814527e-05,other
REPS2,Th1,5.540375732814527e-05,other
RESF1,Th1,5.540375732814527e-05,other
REST,Th1,5.540375732814527e-05,other
RET,Th1,5.540375732814527e-05,approved
RETREG1,Th1,5.540375732814527e-05,other
RETREG2,Th1,5.540375732814527e-05,other
RETREG3,Th1,5.540375732814527e-05,other
REV1,Th1,5.540375732814527e-05,other
REXO2,Th1,5.540375732814527e-05,other
REXO4,Th1,5.540375732814527e-05,other
REXO5,Th1,5.540375732814527e-05,other
RFC1,Th1,5.540375732814527e-05,other
RFC2,Th1,5.540375732814527e-05,other
RFC3,Th1,5.540375732814527e-05,other
RFC4,Th1,5.540375732814527e-05,other
RFC5,Th1,5.540375732814527e-05,other
RFFL,Th1,5.540375732814527e-05,other
RFK,Th1,5.540375732814527e-05,other
RFLNB,Th1,5.540375732814527e-05,other
RFNG,Th1,5.540375732814527e-05,other
RFPL2,Th1,5.540375732814527e-05,other
RFT1,Th1,5.540375732814527e-05,other
RFTN1,Th1,5.540375732814527e-05,other
RFWD3,Th1,5.540375732814527e-05,other
RFX2,Th1,5.540375732814527e-05,other
RFX3,Th1,5.540375732814527e-05,other
RFX5,Th1,5.540375732814527e-05,other
RFX8,Th1,5.540375732814527e-05,other
RFXAP,Th1,0.0795336375878641,other
RGCC,Th1,5.540375732814527e-05,other
RGL1,Th1,5.540375732814527e-05,other
RGL2,Th1,5.540375732814527e-05,other
RGL4,Th1,5.540375732814527e-05,other
RGMB,Th1,5.540375732814527e-05,other
RGP1,Th1,5.540375732814527e-05,other
RGS1,Th1,0.7500016656201014,other
RGS12,Th1,5.540375732814527e-05,other
RGS13,Th1,5.540375732814527e-05,other
RGS14,Th1,5.540375732814527e-05,other
RGS16,Th1,5.540375732814527e-05,other
RGS18,Th1,5.540375732814527e-05,other
RGS19,Th1,5.540375732814527e-05,other
RGS20,Th1,5.540375732814527e-05,other
RGS3,Th1,0.4668972085161565,other
RGS6,Th1,3.0961212321005314,other
RGS8,Th1,5.540375732814527e-05,other
RHBDD2,Th1,0.4198817308948606,other
RHBDF2,Th1,5.540375732814527e-05,other
RHBDL3,Th1,0.0682718583616935,other
RHEBL1,Th1,5.540375732814527e-05,other
RHOB,Th1,5.540375732814527e-05,other
RHOBTB1,Th1,5.540375732814527e-05,other
RHOBTB2,Th1,5.540375732814527e-05,other
RHOBTB3,Th1,5.540375732814527e-05,other
RHOC,Th1,5.540375732814527e-05,other
RHOD,Th1,5.540375732814527e-05,other
RHOF,Th1,5.540375732814527e-05,other
RHOH,Th1,5.540375732814527e-05,other
RHOQ,Th1,5.540375732814527e-05,other
RHOU,Th1,5.540375732814527e-05,other
RHOV,Th1,5.540375732814527e-05,other
RHPN1,Th1,5.540375732814527e-05,other
RHPN2,Th1,5.540375732814527e-05,other
RIC8B,Th1,5.540375732814527e-05,other
RICTOR,Th1,5.540375732814527e-05,other
RIDA,Th1,5.540375732814527e-05,other
RIF1,Th1,5.540375732814527e-05,other
RILP,Th1,5.540375732814527e-05,other
RILPL1,Th1,5.540375732814527e-05,other
RILPL2,Th1,5.540375732814527e-05,other
RIMKLA,Th1,5.540375732814527e-05,other
RIMKLB,Th1,0.2017245829541549,other
RIMS2,Th1,5.540375732814527e-05,other
RIMS3,Th1,5.540375732814527e-05,other
RIN3,Th1,5.540375732814527e-05,other
RINT1,Th1,5.540375732814527e-05,other
RIOK1,Th1,5.540375732814527e-05,other
RIOK2,Th1,5.540375732814527e-05,other
RIOX2,Th1,5.540375732814527e-05,other
RIPK1,Th1,5.540375732814527e-05,in_trials
RIPK2,Th1,13.567694247821423,other
RIPK3,Th1,5.540375732814527e-05,other
RIPOR1,Th1,5.540375732814527e-05,other
RIPOR2,Th1,5.540375732814527e-05,other
RIPOR3,Th1,5.540375732814527e-05,other
RIT1,Th1,5.540375732814527e-05,other
RITA1,Th1,5.540375732814527e-05,other
RLIM,Th1,5.540375732814527e-05,other
RLN1,Th1,5.540375732814527e-05,other
RLN2,Th1,5.540375732814527e-05,other
RMDN1,Th1,5.540375732814527e-05,other
RMDN3,Th1,5.540375732814527e-05,other
RMI1,Th1,5.540375732814527e-05,other
RMI2,Th1,5.540375732814527e-05,other
RMND1,Th1,5.540375732814527e-05,other
RMND5A,Th1,5.540375732814527e-05,other
RMND5B,Th1,5.540375732814527e-05,other
RNASE1,Th1,0.0121594278792988,other
RNASE11,Th1,5.540375732814527e-05,other
RNASE2,Th1,5.540375732814527e-05,other
RNASE4,Th1,5.540375732814527e-05,other
RNASE6,Th1,1.6952683426903694,other
RNASEH1,Th1,5.540375732814527e-05,other
RNASEH2A,Th1,5.540375732814527e-05,other
RNASEH2C,Th1,5.540375732814527e-05,other
RNASEK,Th1,5.540375732814527e-05,other
RNASEL,Th1,5.540375732814527e-05,other
RNASET2,Th1,5.540375732814527e-05,other
RND1,Th1,5.540375732814527e-05,other
RND2,Th1,5.540375732814527e-05,other
RNF103,Th1,5.540375732814527e-05,other
RNF11,Th1,5.540375732814527e-05,other
RNF125,Th1,5.540375732814527e-05,other
RNF126,Th1,5.540375732814527e-05,other
RNF130,Th1,5.540375732814527e-05,other
RNF138,Th1,0.0277488538803565,other
RNF144A,Th1,5.540375732814527e-05,other
RNF144B,Th1,5.540375732814527e-05,other
RNF145,Th1,5.540375732814527e-05,other
RNF146,Th1,5.540375732814527e-05,other
RNF149,Th1,5.540375732814527e-05,other
RNF151,Th1,5.540375732814527e-05,other
RNF157,Th1,0.2719742401433317,other
ARK2C,Th1,0.1098275813920445,other
RNF166,Th1,5.540375732814527e-05,other
RNF168,Th1,5.540375732814527e-05,other
RNF180,Th1,5.540375732814527e-05,other
RNF181,Th1,5.540375732814527e-05,other
RNF182,Th1,5.540375732814527e-05,other
RNF185,Th1,5.540375732814527e-05,other
RNF19A,Th1,5.540375732814527e-05,other
RNF19B,Th1,5.540375732814527e-05,other
RNF2,Th1,5.540375732814527e-05,other
RNF208,Th1,5.540375732814527e-05,other
RNF212,Th1,5.540375732814527e-05,other
RNF213,Th1,5.540375732814527e-05,other
RNF214,Th1,0.0121594278792988,other
RNF215,Th1,5.540375732814527e-05,other
RNF217,Th1,5.540375732814527e-05,other
RNF26,Th1,5.540375732814527e-05,other
RNF34,Th1,5.540375732814527e-05,other
RNF4,Th1,5.540375732814527e-05,other
RNF43,Th1,0.9612502869331708,other
RNF44,Th1,5.540375732814527e-05,other
RNFT1,Th1,5.540375732814527e-05,other
RNMT,Th1,5.540375732814527e-05,other
RNPEPL1,Th1,5.540375732814527e-05,in_trials
RNPS1,Th1,5.540375732814527e-05,other
ROGDI,Th1,5.540375732814527e-05,other
ROM1,Th1,5.540375732814527e-05,other
ROPN1L,Th1,5.540375732814527e-05,other
ROR1,Th1,5.540375732814527e-05,in_trials
ROR2,Th1,1.4540465325072045,other
RORA,Th1,3.361938075192888,other
RORB,Th1,5.540375732814527e-05,other
RORC,Th1,0.3283713172694744,other
RPA1,Th1,5.540375732814527e-05,other
RPA3,Th1,5.540375732814527e-05,other
RPAIN,Th1,5.540375732814527e-05,other
RPAP1,Th1,5.540375732814527e-05,other
RPAP3,Th1,5.540375732814527e-05,other
RPE,Th1,5.540375732814527e-05,other
RPF1,Th1,5.540375732814527e-05,other
RPF2,Th1,5.540375732814527e-05,other
RPGR,Th1,5.540375732814527e-05,other
RPGRIP1L,Th1,5.540375732814527e-05,other
RPH3AL,Th1,5.540375732814527e-05,other
RPIA,Th1,5.540375732814527e-05,other
RPN1,Th1,5.540375732814527e-05,other
RPN2,Th1,0.0121594278792988,other
RPP25,Th1,5.540375732814527e-05,other
RPP25L,Th1,5.540375732814527e-05,other
RPP30,Th1,5.540375732814527e-05,other
RPP38,Th1,5.540375732814527e-05,other
RPP40,Th1,5.540375732814527e-05,other
RPRD1A,Th1,5.540375732814527e-05,other
RPRD2,Th1,5.540375732814527e-05,other
RPUSD1,Th1,5.540375732814527e-05,other
RPUSD2,Th1,5.540375732814527e-05,other
RPUSD3,Th1,5.540375732814527e-05,other
RPUSD4,Th1,5.540375732814527e-05,other
RRAD,Th1,5.540375732814527e-05,other
RRAGC,Th1,5.540375732814527e-05,other
RRAGD,Th1,5.540375732814527e-05,other
RRAS,Th1,5.540375732814527e-05,other
RRAS2,Th1,5.540375732814527e-05,other
RRBP1,Th1,5.540375732814527e-05,other
RREB1,Th1,5.540375732814527e-05,other
RRM1,Th1,5.540375732814527e-05,approved
RRM2,Th1,5.540375732814527e-05,approved
RRM2B,Th1,5.540375732814527e-05,approved
RRP1,Th1,5.540375732814527e-05,other
RRP12,Th1,5.540375732814527e-05,other
RRP15,Th1,5.540375732814527e-05,other
RRP1B,Th1,5.540375732814527e-05,other
RRP7A,Th1,5.540375732814527e-05,other
RRP8,Th1,5.540375732814527e-05,other
RRP9,Th1,5.540375732814527e-05,other
RRS1,Th1,5.540375732814527e-05,other
RSAD1,Th1,5.540375732814527e-05,other
RSAD2,Th1,5.540375732814527e-05,other
RSBN1,Th1,5.540375732814527e-05,other
RSL1D1,Th1,5.540375732814527e-05,other
RSL24D1,Th1,5.540375732814527e-05,other
RSPH14,Th1,5.540375732814527e-05,other
RSPH3,Th1,5.540375732814527e-05,other
RSRC2,Th1,5.540375732814527e-05,other
RSRP1,Th1,5.540375732814527e-05,other
RTCB,Th1,5.540375732814527e-05,other
RTKN,Th1,5.540375732814527e-05,other
RTKN2,Th1,5.540375732814527e-05,other
RTL10,Th1,5.540375732814527e-05,other
RTL3,Th1,5.540375732814527e-05,other
RTL5,Th1,5.540375732814527e-05,other
RTL8B,Th1,5.540375732814527e-05,other
RTL8C,Th1,5.540375732814527e-05,other
RTN1,Th1,5.540375732814527e-05,other
RTN2,Th1,5.540375732814527e-05,other
RTN4IP1,Th1,5.540375732814527e-05,other
RTN4R,Th1,5.540375732814527e-05,other
RTN4RL1,Th1,5.540375732814527e-05,other
RTN4RL2,Th1,5.540375732814527e-05,other
RTP4,Th1,5.540375732814527e-05,other
RTRAF,Th1,5.540375732814527e-05,other
RTTN,Th1,5.540375732814527e-05,other
RUBCN,Th1,5.540375732814527e-05,other
RUBCNL,Th1,5.540375732814527e-05,other
RUFY1,Th1,5.540375732814527e-05,other
RUFY2,Th1,5.540375732814527e-05,other
RUFY3,Th1,5.540375732814527e-05,other
RUFY4,Th1,5.540375732814527e-05,other
RUNDC3A,Th1,5.540375732814527e-05,other
RUNX1,Th1,5.540375732814527e-05,other
RUNX2,Th1,0.0513419458738877,other
RUNX3,Th1,5.540375732814527e-05,other
RUSC2,Th1,5.540375732814527e-05,other
RUSF1,Th1,5.540375732814527e-05,other
RUVBL1,Th1,5.540375732814527e-05,other
RUVBL2,Th1,5.540375732814527e-05,other
RWDD1,Th1,5.540375732814527e-05,other
RWDD2B,Th1,5.540375732814527e-05,other
RWDD4,Th1,5.540375732814527e-05,other
RXFP1,Th1,5.540375732814527e-05,in_trials
RXRA,Th1,1.4299635821236614,approved
RXRB,Th1,5.540375732814527e-05,approved
RXYLT1,Th1,5.540375732814527e-05,other
RYBP,Th1,5.540375732814527e-05,other
RYK,Th1,5.540375732814527e-05,other
RYR1,Th1,5.540375732814527e-05,approved
RYR2,Th1,0.1719829127387591,other
S100A10,Th1,5.540375732814527e-05,other
S100A11,Th1,5.540375732814527e-05,other
S100A13,Th1,5.540375732814527e-05,other
S100A16,Th1,5.540375732814527e-05,other
S100A3,Th1,5.540375732814527e-05,other
S100A4,Th1,5.540375732814527e-05,other
S100A5,Th1,5.540375732814527e-05,other
S100A6,Th1,5.540375732814527e-05,other
S100A9,Th1,0.7289441372442954,other
S100B,Th1,5.540375732814527e-05,other
S100P,Th1,0.3882870266082005,other
S100PBP,Th1,5.540375732814527e-05,other
S100Z,Th1,5.540375732814527e-05,other
S1PR1,Th1,5.540375732814527e-05,approved
S1PR2,Th1,5.540375732814527e-05,approved
S1PR3,Th1,5.540375732814527e-05,approved
S1PR4,Th1,5.540375732814527e-05,approved
SAAL1,Th1,5.540375732814527e-05,other
SAC3D1,Th1,5.540375732814527e-05,other
SACS,Th1,5.540375732814527e-05,other
SAE1,Th1,5.540375732814527e-05,other
SAMD1,Th1,5.540375732814527e-05,other
SAMD10,Th1,5.540375732814527e-05,other
SAMD12,Th1,5.540375732814527e-05,other
SAMD13,Th1,5.540375732814527e-05,other
SAMD14,Th1,5.540375732814527e-05,other
SAMD15,Th1,5.540375732814527e-05,other
SAMD3,Th1,5.540375732814527e-05,other
SAMD4A,Th1,0.0346326621008748,other
SAMD5,Th1,1.8924025491027945,other
SAMD9,Th1,5.540375732814527e-05,other
SAMD9L,Th1,5.540375732814527e-05,other
SAMHD1,Th1,5.540375732814527e-05,other
SAMM50,Th1,5.540375732814527e-05,other
SAMSN1,Th1,5.540375732814527e-05,other
SANBR,Th1,5.540375732814527e-05,other
SAP130,Th1,5.540375732814527e-05,other
SAP25,Th1,5.540375732814527e-05,other
SAP30,Th1,5.540375732814527e-05,other
SAPCD1,Th1,5.540375732814527e-05,other
SAPCD2,Th1,5.540375732814527e-05,other
SARAF,Th1,5.540375732814527e-05,other
SARDH,Th1,5.540375732814527e-05,other
SARM1,Th1,5.540375732814527e-05,other
SARNP,Th1,5.540375732814527e-05,other
SARS1,Th1,5.540375732814527e-05,other
SART3,Th1,5.540375732814527e-05,other
SASH1,Th1,5.540375732814527e-05,other
SASH3,Th1,5.540375732814527e-05,other
SASS6,Th1,5.540375732814527e-05,other
SAT1,Th1,5.540375732814527e-05,other
SAT2,Th1,5.540375732814527e-05,other
SATB1,Th1,0.1408414663535541,other
SATB2,Th1,5.540375732814527e-05,other
SAV1,Th1,5.540375732814527e-05,other
SAXO2,Th1,5.540375732814527e-05,other
SAYSD1,Th1,5.540375732814527e-05,other
SBDS,Th1,5.540375732814527e-05,other
SBF1,Th1,5.540375732814527e-05,other
SBK1,Th1,5.540375732814527e-05,other
SBNO1,Th1,5.540375732814527e-05,other
SBNO2,Th1,5.540375732814527e-05,other
SC5D,Th1,5.540375732814527e-05,other
SCAI,Th1,5.540375732814527e-05,other
SCAMP2,Th1,5.540375732814527e-05,other
SCAMP4,Th1,5.540375732814527e-05,other
SCAMP5,Th1,1.2703243517801053,other
SCAND1,Th1,5.540375732814527e-05,other
SCAPER,Th1,5.540375732814527e-05,other
SCARB1,Th1,5.540375732814527e-05,other
SCARB2,Th1,5.540375732814527e-05,other
SCARF1,Th1,5.540375732814527e-05,other
SCARF2,Th1,5.540375732814527e-05,other
SCCPDH,Th1,5.540375732814527e-05,other
SCD,Th1,5.540375732814527e-05,other
SCD5,Th1,0.0321427274350968,other
SCGB3A1,Th1,5.540375732814527e-05,other
SCHIP1,Th1,5.540375732814527e-05,other
SCLT1,Th1,5.540375732814527e-05,other
SCLY,Th1,5.540375732814527e-05,other
SCMH1,Th1,5.540375732814527e-05,other
SCML1,Th1,5.540375732814527e-05,other
SCML2,Th1,5.540375732814527e-05,other
SCML4,Th1,5.540375732814527e-05,other
SCN11A,Th1,5.540375732814527e-05,in_trials
SCN2A,Th1,0.0159676348394645,in_trials
SCN3A,Th1,5.540375732814527e-05,in_trials
SCN3B,Th1,5.540375732814527e-05,other
SCN4A,Th1,5.540375732814527e-05,in_trials
SCN4B,Th1,5.540375732814527e-05,other
SCN9A,Th1,0.1531699050429108,in_trials
SCO2,Th1,5.540375732814527e-05,other
SCOC,Th1,5.540375732814527e-05,other
SCPEP1,Th1,1.0863315473283977,other
SCRIB,Th1,5.540375732814527e-05,other
SCRN1,Th1,5.540375732814527e-05,other
SCUBE1,Th1,5.540375732814527e-05,other
SCUBE2,Th1,5.540375732814527e-05,other
SCYL1,Th1,5.540375732814527e-05,other
SCYL3,Th1,5.540375732814527e-05,other
SDAD1,Th1,5.540375732814527e-05,other
SDC1,Th1,5.540375732814527e-05,in_trials
SDC3,Th1,5.540375732814527e-05,other
SDC4,Th1,5.540375732814527e-05,other
SDCBP,Th1,5.540375732814527e-05,other
SDCCAG8,Th1,5.540375732814527e-05,other
SDF2,Th1,5.540375732814527e-05,other
SDF2L1,Th1,5.540375732814527e-05,other
SDHAF3,Th1,5.540375732814527e-05,other
SDHAF4,Th1,5.540375732814527e-05,other
SDHB,Th1,5.540375732814527e-05,other
SDHC,Th1,5.540375732814527e-05,other
SDR39U1,Th1,5.540375732814527e-05,other
SDSL,Th1,5.540375732814527e-05,other
SEC11C,Th1,5.540375732814527e-05,other
SEC14L1,Th1,5.540375732814527e-05,other
SEC14L2,Th1,5.540375732814527e-05,other
SEC16A,Th1,5.540375732814527e-05,other
SEC16B,Th1,5.540375732814527e-05,other
SEC23A,Th1,5.540375732814527e-05,other
SEC23B,Th1,5.540375732814527e-05,other
SEC24D,Th1,5.540375732814527e-05,other
SEC31B,Th1,5.540375732814527e-05,other
SEC61A1,Th1,5.540375732814527e-05,other
SEC61A2,Th1,5.540375732814527e-05,other
SEC61B,Th1,5.540375732814527e-05,other
SEC61G,Th1,5.540375732814527e-05,other
SEC63,Th1,5.540375732814527e-05,other
SECISBP2L,Th1,5.540375732814527e-05,other
SECTM1,Th1,5.540375732814527e-05,other
SEH1L,Th1,5.540375732814527e-05,other
SEL1L,Th1,5.540375732814527e-05,other
SEL1L3,Th1,5.540375732814527e-05,other
SELENOF,Th1,5.540375732814527e-05,other
SELENOI,Th1,5.540375732814527e-05,other
SELENOK,Th1,0.6186831597474151,other
SELENOM,Th1,5.540375732814527e-05,other
SELENON,Th1,0.3586542376897214,other
SELENOS,Th1,5.540375732814527e-05,other
SELENOT,Th1,5.540375732814527e-05,other
SELL,Th1,5.540375732814527e-05,in_trials
SELP,Th1,5.540375732814527e-05,in_trials
SELPLG,Th1,5.540375732814527e-05,in_trials
SEM1,Th1,5.540375732814527e-05,approved
SEMA3A,Th1,5.540375732814527e-05,other
SEMA3G,Th1,5.540375732814527e-05,other
SEMA4A,Th1,5.540375732814527e-05,other
SEMA4B,Th1,0.0414067715270238,other
SEMA4C,Th1,5.540375732814527e-05,other
SEMA4D,Th1,5.540375732814527e-05,in_trials
SEMA5A,Th1,1.3031638025378232,other
SEMA6A,Th1,5.540375732814527e-05,other
SEMA6C,Th1,5.540375732814527e-05,other
SEMA7A,Th1,0.0631005346138856,other
SENP2,Th1,5.540375732814527e-05,other
SENP3,Th1,5.540375732814527e-05,other
SENP7,Th1,5.540375732814527e-05,other
SEPHS1,Th1,5.540375732814527e-05,other
SEPHS2,Th1,5.540375732814527e-05,other
SEPTIN1,Th1,5.540375732814527e-05,other
SEPTIN10,Th1,5.540375732814527e-05,other
SEPTIN11,Th1,5.540375732814527e-05,other
SEPTIN3,Th1,5.540375732814527e-05,other
SEPTIN5,Th1,5.540375732814527e-05,other
SEPTIN7,Th1,5.540375732814527e-05,other
SEPTIN8,Th1,5.540375732814527e-05,other
SEPTIN9,Th1,5.540375732814527e-05,other
SERBP1,Th1,5.540375732814527e-05,other
SERF2,Th1,5.540375732814527e-05,other
SERGEF,Th1,5.540375732814527e-05,other
SERHL2,Th1,5.540375732814527e-05,other
SERINC1,Th1,5.540375732814527e-05,other
SERINC2,Th1,5.540375732814527e-05,other
SERINC3,Th1,5.540375732814527e-05,other
SERINC5,Th1,5.540375732814527e-05,other
SERP1,Th1,5.540375732814527e-05,other
SERP2,Th1,5.540375732814527e-05,other
SERPINA1,Th1,5.540375732814527e-05,other
SERPINB1,Th1,5.540375732814527e-05,other
SERPINB6,Th1,5.540375732814527e-05,other
SERPINB8,Th1,5.540375732814527e-05,other
SERPINB9,Th1,5.540375732814527e-05,other
SERPINE1,Th1,5.540375732814527e-05,other
SERPINE2,Th1,0.1531699050429108,other
SERPINF1,Th1,5.540375732814527e-05,other
SERPINF2,Th1,5.540375732814527e-05,other
SERPING1,Th1,5.540375732814527e-05,other
SERPINH1,Th1,5.540375732814527e-05,other
SERPINI1,Th1,5.540375732814527e-05,other
SERTAD1,Th1,5.540375732814527e-05,other
SERTAD2,Th1,5.540375732814527e-05,other
SERTAD3,Th1,5.540375732814527e-05,other
SESN1,Th1,5.540375732814527e-05,other
SESN2,Th1,5.540375732814527e-05,other
SESN3,Th1,0.7509486444669242,other
SESTD1,Th1,0.0581550204152332,other
SET,Th1,5.540375732814527e-05,other
SETBP1,Th1,2.1022205692411005,other
SETD1B,Th1,5.540375732814527e-05,other
SETD6,Th1,5.540375732814527e-05,other
SETD7,Th1,5.540375732814527e-05,other
SETD9,Th1,5.540375732814527e-05,other
SETDB2,Th1,5.540375732814527e-05,other
SETX,Th1,5.540375732814527e-05,other
SEZ6L2,Th1,5.540375732814527e-05,other
SF3A1,Th1,5.540375732814527e-05,other
SF3A3,Th1,5.540375732814527e-05,other
SF3B2,Th1,5.540375732814527e-05,other
SF3B3,Th1,5.540375732814527e-05,other
SF3B4,Th1,5.540375732814527e-05,other
SF3B5,Th1,5.540375732814527e-05,other
SF3B6,Th1,5.540375732814527e-05,other
SFI1,Th1,5.540375732814527e-05,other
SFMBT2,Th1,5.540375732814527e-05,other
SFN,Th1,5.540375732814527e-05,other
SFPQ,Th1,5.540375732814527e-05,other
SFRP1,Th1,5.540375732814527e-05,other
SFT2D1,Th1,5.540375732814527e-05,other
SFT2D2,Th1,5.540375732814527e-05,other
SFT2D3,Th1,5.540375732814527e-05,other
SFTPD,Th1,5.540375732814527e-05,other
SFXN1,Th1,5.540375732814527e-05,other
SFXN2,Th1,5.540375732814527e-05,other
SFXN3,Th1,5.540375732814527e-05,other
SFXN4,Th1,5.540375732814527e-05,other
SGCA,Th1,5.540375732814527e-05,other
SGCB,Th1,5.540375732814527e-05,other
SGCE,Th1,5.540375732814527e-05,other
SGK1,Th1,5.540375732814527e-05,other
SGK2,Th1,5.540375732814527e-05,other
SGK3,Th1,5.540375732814527e-05,other
SGMS1,Th1,5.540375732814527e-05,other
SGMS2,Th1,0.3878471842593958,other
SGO1,Th1,5.540375732814527e-05,other
SGO2,Th1,5.540375732814527e-05,other
SGPP1,Th1,5.540375732814527e-05,other
SGPP2,Th1,5.540375732814527e-05,other
SGSH,Th1,5.540375732814527e-05,other
SGSM1,Th1,5.540375732814527e-05,other
SGSM2,Th1,5.540375732814527e-05,other
SGTA,Th1,5.540375732814527e-05,other
SGTB,Th1,5.540375732814527e-05,other
