gene,score_full,rank_pctile_full,is_pos_at_T0,is_emergent,is_holdout,in_pool,score_genetics,rank_pctile_genetics
APOL2,0.20761634066700935,0.24282406160805645,False,False,False,True,0.2745057919248939,0.3705638429640799
APOL3,0.3932587388998423,0.6424147773170338,False,False,False,True,0.32353338094858025,0.48957940653777804
APOL4,0.6101122036272165,0.8360708708061824,False,False,False,True,0.30072316569181123,0.43454144003446604
APOL5,0.3058784454308375,0.487640691475039,False,False,False,True,0.30418752502612395,0.44326565781679145
APOL6,0.5000636712246135,0.7538908934245248,False,False,False,True,0.327887585774291,0.5012655501103991
APOLD1,0.15213080198325293,0.1028057515213528,False,False,False,True,0.263016159486289,0.34821476654639455
APOM,0.16480409487017564,0.13506381603748183,False,False,False,True,0.2704986571049204,0.363347514674996
APOO,0.15304119974374772,0.10479831978027895,False,False,False,True,0.13095598448067902,0.06462383542463246
APOOL,0.11739067533853079,0.026064946954601757,False,False,False,True,0.18056056866742143,0.1359254671764769
APP,0.6838147829329302,0.8848080133555927,False,False,False,True,0.5982583157604721,0.8150142710969897
APPBP2,0.510878321423073,0.7629382303839732,False,False,False,True,0.7741488140038769,0.9338682750821261
APPL1,0.3723911155353893,0.6122031342560181,False,False,False,True,0.4178417849570814,0.6627174322796058
APPL2,0.3004731409477465,0.4771393182185363,False,False,False,True,0.5330075269395654,0.7577683235500027
APRT,0.18087535934767338,0.17173784264096073,False,False,False,True,0.15342479884022414,0.08336474769777587
APTX,0.19223837241530417,0.20071086218967096,False,False,False,True,0.2703670423477888,0.3629166891054984
AQP1,0.2092273964033443,0.24767084926490388,False,False,False,True,0.28255571759476955,0.38655824223167645
AQP10,0.6283473618251761,0.8477570143788034,False,False,False,True,0.6086250554347775,0.8228229845441327
AQP11,0.3022903383006247,0.48080133555926546,False,False,False,True,0.17242764111380188,0.11799235284614142
AQP12A,0.39888366055910035,0.6499003715870537,False,False,False,True,0.33184332084475143,0.5121977489363994
AQP12B,0.38777502069268566,0.6350907426355754,False,False,False,True,0.26337100904096256,0.34902256448920244
AQP2,0.39216996844589097,0.6410684474123539,False,False,False,True,0.28736889853919906,0.3981366794119231
AQP3,0.6153558350456547,0.8391405029888523,False,False,False,True,0.6175231691544432,0.8291776616942216
AQP4,0.21649825094001635,0.2670041466961064,False,False,False,True,0.2161413575237503,0.22666810275189833
AQP5,0.17606323077600805,0.160967203403522,False,False,False,True,0.21039831099198691,0.21196618019279445
AQP6,0.31364149634305594,0.5031504119769509,False,False,False,True,0.21663811553250714,0.22801443265657817
AQP7,0.4843130560249698,0.7408045667510367,False,False,False,True,0.4402282333799771,0.6857666002477247
AQP8,0.2669692910867294,0.40260649469546017,False,False,False,True,0.23159907035869995,0.27093543001777154
AQP9,0.1819345463029664,0.17383811729226128,False,False,False,True,0.23297705429822507,0.2756206580860574
AQR,0.7537249334347553,0.9282136894824707,False,False,False,True,0.8222808214334342,0.9678496418762453
AR,0.5902559052407742,,False,False,True,False,0.5154533415287733,
ARAF,0.33489559903740884,,False,False,True,False,0.5683162453770637,
ARAP1,0.6421324194687877,0.8573428833001239,False,False,False,True,0.7260996050338455,0.8906241585438096
ARAP2,0.567889957047587,0.8061284937261026,False,False,False,True,0.3381661274025788,0.5273304970650008
ARAP3,0.7553198035016204,0.9291291938176531,False,False,False,True,0.5915039875591644,0.8105444558134526
ARC,0.2582501523084377,0.38122677580914427,False,False,False,True,0.3464700490535803,0.5491948947170014
ARCN1,0.5517908748070798,0.7948731757229791,False,False,False,True,0.6375857140850182,0.8404868328935322
AREG,0.3249679335206747,0.524583984059454,False,False,False,True,0.2284700444340706,0.26339598255156443
AREL1,0.2932848981534592,0.4614680381280629,False,False,False,True,0.4321936234982327,0.6770962356615865
ARF1,0.5053923747154198,0.7583068555118746,False,False,False,True,0.7909418385137211,0.9473315741289245
ARF3,0.6774923942113286,0.8803381980720556,False,False,False,True,0.7631962219168087,0.9237977273951209
ARF4,0.800442190793565,0.9552479939684421,False,False,False,True,0.6422655232969274,0.8431256395067047
ARF5,0.4543960934335535,0.712262372771824,False,False,False,True,0.5511456262884717,0.7733857504442889
ARF6,0.41720819004296045,0.6744035758522269,False,False,False,True,0.727169799169308,0.8913781032904303
ARFGAP1,0.12191816332376548,0.03171953255425709,False,False,False,True,0.22850490013506206,0.263557542140126
ARFGAP2,0.12788562600167921,0.038235769292907534,False,False,False,True,0.25255843927514365,0.32834293715332
ARFGAP3,0.26671271851429573,0.4019064031450267,False,False,False,True,0.32160636629813755,0.48484032527330495
ARFGEF1,0.4077155238707659,0.6621250471215466,False,False,False,True,0.7589150198219996,0.9197048844848942
ARFGEF2,0.6068514454545397,0.834024449351069,False,False,False,True,0.7684392719858825,0.9293446066024018
ARFGEF3,0.6954622764870063,0.8915935160751791,False,False,False,True,0.6407143613419581,0.8422639883677097
ARFIP1,0.31934594570361463,0.5144595831762615,False,False,False,True,0.46885830402067025,0.7117238408099521
ARFIP2,0.417007341567013,0.6740266034789165,False,False,False,True,0.557236743093741,0.7790941892401314
ARFRP1,0.1481473698447912,0.09526630405514568,False,False,False,True,0.27086376662437733,0.3638860466368679
ARG1,0.15014739543655697,0.09908988098443643,False,False,False,True,0.19649214103665888,0.1772847218482417
ARG2,0.35675923769571344,0.5890462598955248,False,False,False,True,0.27503531038457035,0.37137164090688785
ARGFX,0.26681616164895955,0.40228337551833704,False,False,False,True,0.40116786614668615,0.6412838601971027
ARGLU1,0.31083587271095525,0.498195917927729,False,False,False,True,0.7715422176953518,0.9321449728041359
ARHGAP1,0.2190349146573987,0.27443588776993916,False,False,False,True,0.36237500555551233,0.5836070870806183
ARHGAP10,0.16243765889001743,0.12957079002638808,False,False,False,True,0.1901493398282601,0.16252894609295063
ARHGAP11A,0.30874994446329657,0.4942107814098767,False,False,False,True,0.3414001495099915,0.5362162744358878
ARHGAP11A-SCG5,0.6235664828558161,0.8443642630190101,False,False,False,True,0.6209230275467189,0.8313856427378965
ARHGAP11B,0.24223453806317533,0.3401906403145027,False,False,False,True,0.3703404316784804,0.5990629543863428
ARHGAP12,0.430027244217468,0.6887285260380204,False,False,False,True,0.3124772837818271,0.4657762938230384
ARHGAP15,0.6097385706332734,0.8358554580214336,False,False,False,True,0.47699490181988263,0.717001454036297
ARHGAP17,0.3156450350380423,0.5071355484948031,False,False,False,True,0.3602344271675426,0.5795142441703915
ARHGAP18,0.5711420740763745,0.8087673003392751,False,False,False,True,0.37937762532102404,0.6131724917873875
ARHGAP19,0.29172042738266135,0.45845225914158005,False,False,False,True,0.2318161064568831,0.27158166837201786
ARHGAP19-SLIT1,0.24909976018326624,0.3568312779363455,False,False,False,True,0.2135321462184799,0.21939792126662716
ARHGAP20,0.5756291821973407,0.8119446389143196,False,False,False,True,0.5709707149908171,0.792880607464053
ARHGAP21,0.8033172731774713,0.9571328558349939,False,False,False,True,0.7632961386653978,0.9239054337874952
ARHGAP22,0.1751297656826827,0.1592439011255318,False,False,False,True,0.15599526037290998,0.0882653885508105
ARHGAP23,0.8120953449789359,0.9631644138079595,False,False,False,True,0.6616085142809518,0.8540039851365179
ARHGAP24,0.287682004122421,0.45080510528299855,False,False,False,True,0.43655720074670484,0.6821584361031827
ARHGAP25,0.45826545236679506,0.715332004954494,False,False,False,True,0.349086063464886,0.556303516613711
ARHGAP26,0.7772511860833096,0.9418385481178307,False,False,False,True,0.7982191004645285,0.9527707469438311
ARHGAP27,0.3753935978418649,0.6175884538747375,False,False,False,True,0.4578560468825427,0.7035920081856858
ARHGAP28,0.49442234492362147,0.7492056653562389,False,False,False,True,0.3921243336917174,0.6300285421939792
ARHGAP29,0.5734669792292705,0.8100597770477678,False,False,False,True,0.5029182075405839,0.7341806236200118
ARHGAP30,0.2799052592348214,0.4350261188001508,False,False,False,True,0.29214412887491775,0.41380795950239646
ARHGAP31,0.6287277466570488,0.8480801335559266,False,False,False,True,0.6752269045271054,0.8605740750713555
ARHGAP32,0.7712693714178526,0.9380688243847273,False,False,False,True,0.7452416468889286,0.9080725941084603
ARHGAP33,0.5372882869643003,0.7832408853465453,False,False,False,True,0.5866864954457065,0.8058592277451667
ARHGAP35,0.8353540343681568,0.9739350530453983,False,False,False,True,0.8432580450464626,0.9780817491518121
ARHGAP36,0.4193860596509149,0.6774193548387096,False,False,False,True,0.4281161704341772,0.6726802735742367
ARHGAP39,0.35488423622732784,0.585222682966234,False,False,False,True,0.28217476059743507,0.38548117830793255
ARHGAP4,0.3010698678019719,0.4787010609079649,False,False,False,True,0.29502638677755993,0.4205396090257957
ARHGAP40,0.39351113133095017,0.6430071624750929,False,False,False,True,0.3585325552141247,0.5757983736334752
ARHGAP42,0.7496201896241733,0.9257364424578599,False,False,False,True,0.7206103424636685,0.8865313156335829
ARHGAP44,0.705591581016779,0.89714039528246,False,False,False,True,0.5819165460765362,0.8018202380311271
ARHGAP45,0.3921655090010945,0.6410145942161667,False,False,False,True,0.31184732284977207,0.46410684474123537
ARHGAP5,0.8443806124991508,0.9776509235823146,False,False,False,True,0.7660651961762701,0.9272443319511013
ARHGAP6,0.3713723204765223,0.6106952447627767,False,False,False,True,0.47211099321467015,0.7141472346383758
ARHGAP8,0.2660383785587882,0.39964456890516453,False,False,False,True,0.2811167692472487,0.3837040228337552
ARHGAP9,0.5214182748174181,0.7723625397167322,False,False,False,True,0.40938139227884157,0.6537239485163444
ARHGDIA,0.22953288147443443,0.3058861543432603,False,False,False,True,0.2516344961932468,0.3257041305401476
ARHGDIB,0.13060684383069118,0.0419516398298239,False,False,False,True,0.1549811372437428,0.08621896709569712
ARHGDIG,0.2558884858628925,0.375033658247617,False,False,False,True,0.29346442245403115,0.41671603209650493
ARHGEF1,0.9201358578143976,0.9960687166783349,False,False,False,True,0.8894144015434461,0.9940222952232215
ARHGEF10,0.21113878188981222,0.25230222413700254,False,False,False,True,0.2778166880082224,0.3765415477408584
ARHGEF10L,0.6344906932811447,0.8516882977004685,False,False,False,True,0.5788879830220024,0.7986428994560827
ARHGEF11,0.5513118313252926,0.7943884969572944,False,False,False,True,0.5990962778031826,0.8157682158436104
ARHGEF12,0.7722048160403666,0.9384996499542247,False,False,False,True,0.7745996259077631,0.9341375410630621
ARHGEF15,0.33564850884645725,0.5511336097797405,False,False,False,True,0.34631644174229675,0.5488179223436911
ARHGEF16,0.2850395532286897,0.44568905164521516,False,False,False,True,0.22553872438717862,0.2547794711616134
ARHGEF17,0.3184095385236357,0.5128439872906457,False,False,False,True,0.2753501538205985,0.3723409984382573
ARHGEF18,0.4983993534963143,0.7528138295007809,False,False,False,True,0.5303008507956103,0.7555603425063278
ARHGEF19,0.1260055841671096,0.03618934783779417,False,False,False,True,0.18391870154124318,0.1473961979643492
ARHGEF2,0.7585706921538922,0.9308524960956432,False,False,False,True,0.7408685431335912,0.9033873660401744
ARHGEF25,0.30535242226220627,0.48661748074748234,False,False,False,True,0.3308998027504398,0.5091819699499165
ARHGEF26,0.19494142071629056,0.20932737357962194,False,False,False,True,0.12230444247169155,0.05751521352792288
ARHGEF28,0.3087985597626127,0.49437234099843824,False,False,False,True,0.28866193488691794,0.4008293392212828
ARHGEF3,0.6095200841450811,0.835693898432872,False,False,False,True,0.6042563419545716,0.8197533523614626
ARHGEF33,0.15546911370557576,0.11018363939899833,False,False,False,True,0.11098099055553451,0.038074209704345954
ARHGEF35,0.7416874034838243,0.9206203888200765,False,False,False,True,0.7603962832328045,0.9209435079971996
ARHGEF37,0.3181042111848467,0.5123054553287738,False,False,False,True,0.30033794711882145,0.43341052291453497
ARHGEF38,0.19706185727547376,0.21422801443265657,False,False,False,True,0.19407169020328766,0.1720609618180839
ARHGEF39,0.2652714162241274,0.3979212666271743,False,False,False,True,0.16231078304462696,0.10151327481286014
ARHGEF4,0.2385982937324586,0.32995853303893585,False,False,False,True,0.2348819783135275,0.2809521245085896
ARHGEF40,0.34706154095037334,0.5723517690774947,False,False,False,True,0.3412053252991081,0.5356777424740158
ARHGEF5,0.524993462029414,0.7752167591146535,False,False,False,True,0.8213090099881043,0.9670418439334374
ARHGEF6,0.4670470815322121,0.7245409015025042,False,False,False,True,0.5104804196333522,0.7392966772577952
ARHGEF7,0.41691161669790744,0.6737573374979805,False,False,False,True,0.6046313400566578,0.8198072055576499
ARHGEF9,0.8056663510126946,0.9587484517206096,False,False,False,True,0.7300019805247967,0.8939092035112284
ARID1A,0.5302561596788541,0.778447950885885,False,False,False,True,0.7069119799016702,0.8788841617750014
ARID1B,0.44778290360864964,0.7065539339759814,False,False,False,True,0.5903600012563696,0.809305832301147
ARID2,0.5628769061330593,0.8025203295815607,False,False,False,True,0.7548384002663873,0.9167429586945985
ARID3A,0.3691285782053991,0.6078948785610426,False,False,False,True,0.48983240293972385,0.7248101674834402
ARID3B,0.5913704211384522,0.8235230760945662,False,False,False,True,0.7263346280458678,0.890731864936184
ARID3C,0.12273615857747,0.03285044967418816,False,False,False,True,0.17375736104957948,0.12057730626312671
ARID4A,0.3695025142225517,0.6083257041305401,False,False,False,True,0.5766261129209838,0.7968118907857181
ARID4B,0.6915716257256767,0.889331681835317,False,False,False,True,0.7389109963551164,0.9011793849964995
ARID5A,0.2997247185651681,0.47573913511766924,False,False,False,True,0.3737141037706155,0.6048252463783725
ARID5B,0.7799246140240412,0.9435079971996339,False,False,False,True,0.8354253292386302,0.974419731811083
ARIH1,0.2735535747998831,0.41811621519737197,False,False,False,True,0.8533123089950911,0.9823900048467876
ARIH2,0.5772114475922925,0.8129678496418763,False,False,False,True,0.8362720430809625,0.9747428509882061
ARL1,0.516189411129707,0.767569605256072,False,False,False,True,0.6415677383924142,0.8427486671333944
ARL10,0.19617269600405912,0.21245085895847918,False,False,False,True,0.1938832950622297,0.17163013624858636
ARL11,0.19224397318832803,0.20081856858204533,False,False,False,True,0.1805980724442487,0.1360331735688513
ARL13A,0.21155351772904396,0.2534331412569336,False,False,False,True,0.2240079841291418,0.2499865367009532
ARL13B,0.18427917312587325,0.17992352846141418,False,False,False,True,0.24575811602062916,0.3097635844687382
ARL14,0.1575143930239555,0.11583822499865366,False,False,False,True,0.269798703568104,0.36183962518175455
ARL14EP,0.120031563196388,0.029403845118207764,False,False,False,True,0.33939933640702724,0.5305078356400452
ARL14EPL,0.23517741425539637,0.31956486617480745,False,False,False,True,0.1566315351176988,0.08961171845549033
ARL15,0.3087946990476781,0.49431848780225107,False,False,False,True,0.4886131291113906,0.7238946631482579
ARL16,0.11920691663541165,0.028434487586838277,False,False,False,True,0.248988629824619,0.31956486617480745
ARL17A,0.3555502409886832,0.5868382788518498,False,False,False,True,0.45832992029009445,0.7040228337551834
ARL17B,0.22433873067549126,0.2933383596316441,False,False,False,True,0.29091350397272925,0.4069147503904357
ARL2,0.4189860069598907,0.6768808228768377,False,False,False,True,0.2592413828541071,0.3409984382573106
ARL2-SNX15,0.24857649222166853,0.35521568205072973,False,False,False,True,0.2112663050342088,0.21417416123646937
ARL2BP,0.3554403921825632,0.5866228660671011,False,False,False,True,0.3626652588396508,0.5841994722386774
ARL3,0.5924329959382915,0.8240616080564381,False,False,False,True,0.42205418262517813,0.6668641283860197
ARL4A,0.5158726781757955,0.767300339275136,False,False,False,True,0.6108381428996924,0.8244924336259357
ARL4C,0.8041110607152132,0.9577252409930529,False,False,False,True,0.784988899359998,0.9428079056492003
ARL4D,0.358740973064137,0.5919543324896333,False,False,False,True,0.34043006035428364,0.5335236146265281
ARL5A,0.33206844432469534,0.542678657978351,False,False,False,True,0.4117379108709948,0.6559857827562066
ARL5B,0.276511522095937,0.42608648823307665,False,False,False,True,0.46847017621382686,0.7113468684366417
ARL5C,0.30686667187130034,0.4897409661263396,False,False,False,True,0.2618105514864227,0.3459529323065324
ARL6,0.15613359827548265,0.11158382249986537,False,False,False,True,0.22555138662457466,0.25483332435780065
ARL6IP1,0.35570437784249687,0.587161398028973,False,False,False,True,0.4345101009370113,0.679465776293823
ARL6IP4,0.0975523969026828,0.007862566643330281,False,False,False,True,0.16693988261800824,0.10727556680488987
ARL6IP5,0.3512552974339064,0.5791372717970812,False,False,False,True,0.26424424376735833,0.350853573159567
ARL6IP6,0.3213582924670643,0.5188755452636113,False,False,False,True,0.2197790579738641,0.23620011847703162
ARL8A,0.659371675422349,0.8681673757337498,False,False,False,True,0.6404580877819642,0.8421562819753352
ARL8B,0.3985656078045185,0.6495772524099306,False,False,False,True,0.6022696391130105,0.8181377564758469
ARL9,0.2208102109468528,0.28132909688189994,False,False,False,True,0.2230839492932794,0.24702461091065755
ARMC1,0.28334824211403803,0.44218859389304754,False,False,False,True,0.5948783927762569,0.8128062900533146
ARMC10,0.3319300967994048,0.542409391997415,False,False,False,True,0.608694564906796,0.8228768377403198
ARMC12,0.32680659805132883,0.529053799342991,False,False,False,True,0.421317710644669,0.666379449620335
ARMC2,0.26664637857433504,0.40174484355646506,False,False,False,True,0.3394303284018173,0.5306155420324197
ARMC3,0.3224786817271092,0.520706553933976,False,False,False,True,0.30278475703624297,0.4399267596531854
ARMC5,0.20593630549098765,0.23851580591308094,False,False,False,True,0.32485041128737585,0.49275674511282247
ARMC6,0.3030141984874552,0.4826861974258172,False,False,False,True,0.3319193194008837,0.5122516021325866
ARMC7,0.109506539389109,0.01755614195702515,False,False,False,True,0.31853234271208447,0.4787010609079649
ARMC8,0.4394663781975981,0.6984759545479025,False,False,False,True,0.7662281813333981,0.9275674511282245
ARMC9,0.3784852066081972,0.6217890031773385,False,False,False,True,0.39386280981739563,0.6322365232376541
ARMCX1,0.4290661392024326,0.6877591685066509,False,False,False,True,0.39337363634920364,0.6312671657062847
ARMCX2,0.36197497117884303,0.5971242393236038,False,False,False,True,0.44433910901449164,0.6899132963541387
ARMCX3,0.4063770234123948,0.6601863320588077,False,False,False,True,0.5080475234186527,0.7376272281759922
ARMCX4,0.5832133382407542,0.817653077710162,False,False,False,True,0.6507352573920022,0.8475954547902418
ARMCX5,0.205680415374676,0.23792342075502182,False,False,False,True,0.36758813882237157,0.5940007539447466
ARMCX5-GPRASP2,0.3720673039782471,0.6116646022941462,False,False,False,True,0.3371786247503939,0.5249609564327643
ARMCX6,0.1287090061279723,0.03909742043190263,False,False,False,True,0.1783193968198626,0.13054014755775756
ARMH1,0.13621979489019423,0.05099897678927244,False,False,False,True,0.18012447282671928,0.13457913727179707
ARMH2,0.2668629189206259,0.4023372287145242,False,False,False,True,0.3705841051745536,0.5994399267596532
ARMH3,0.2181691051378769,0.2716355215682051,False,False,False,True,0.5271809519572579,0.753136948677904
ARMH4,0.21794257020311697,0.27115084280252033,False,False,False,True,0.23309076341743373,0.2759437772631806
ARMS2,0.3716194874744125,0.6110722171360871,False,False,False,True,0.3300163193326916,0.5070278421024288
DCPH1,0.17652282047301832,0.16188270773870428,False,False,False,True,0.21145204168678533,0.21460498680596693
ARNT,0.5279469823046606,0.7769400613926436,False,False,False,True,0.6960492582649601,0.8724217782325381
ARNT2,0.6575725540822867,0.8667671926328827,False,False,False,True,0.6214629940840662,0.8315472023264581
BMAL1,0.8448063721928571,0.9780817491518121,False,False,False,True,0.7773273250599599,0.9367763476762346
BMAL2,0.4813923067007309,0.7381657601378642,False,False,False,True,0.2468392686201976,0.3133717486132802
ARPC1A,0.7608228926383072,0.9321449728041359,False,False,False,True,0.749965587303267,0.9123269966072486
ARPC1B,0.6996875420287626,0.8939630567074156,False,False,False,True,0.8595831711687635,0.9851365178523346
ARPC2,0.567633913707007,0.8058592277451667,False,False,False,True,0.7702462124037863,0.9311756152727665
ARPC3,0.24394056728886598,0.3450912811675373,False,False,False,True,0.3877724486230007,0.6237815714362648
ARPC4,0.785604396657129,0.9464699229899295,False,False,False,True,0.7155366129611604,0.8834078302547256
ARPC4-TTLL3,0.32813892720474136,0.5337390274112769,False,False,False,True,0.4382345167675404,0.6840971511659217
ARPC5,0.8463149884630581,0.9787818407022457,False,False,False,True,0.8614148630708607,0.9859981689913296
ARPC5L,0.7138896220260196,0.902148742527869,False,False,False,True,0.36576712658308974,0.5906080025849534
ARPIN,0.15794367217743882,0.11696914211858474,False,False,False,True,0.11947981325187246,0.05546879207280952
ARPIN-AP3S2,0.23786144475242002,0.3278044051914481,False,False,False,True,0.27483874851435275,0.37104852172976466
ARPP19,0.28848571757677244,0.451774462814368,False,False,False,True,0.2849175180426709,0.3916204426732727
ARPP21,0.19202412726023257,0.2002261834239862,False,False,False,True,0.18067631553380917,0.13630243954978727
ARR3,0.3404777739385162,0.560450212720125,False,False,False,True,0.302268329518612,0.43852657655231836
ARRB1,0.6215122278571734,0.8432333458990791,False,False,False,True,0.5459806962969339,0.7686466691798158
ARRB2,0.5922794442642764,0.8239000484678766,False,False,False,True,0.6317854513069094,0.8366094027680543
ARRDC1,0.2891609829969895,0.4530130863266735,False,False,False,True,0.44813527419016913,0.6942215520491141
ARRDC2,0.45452401401409553,0.7124777855565728,False,False,False,True,0.2635339685720415,0.3492918304701384
ARRDC3,0.6348014025375096,0.8520114168775916,False,False,False,True,0.5335355009695496,0.7580375895309387
ARRDC4,0.3241375567277475,0.5236146265280844,False,False,False,True,0.4415047681909435,0.6871129301524046
ARRDC5,0.29058248878289494,0.4551672141741612,False,False,False,True,0.22974208646859878,0.26689644030373205
ARSA,0.29873943903724554,0.47288491571974794,False,False,False,True,0.33394155337423237,0.5171522429856212
ARSB,0.274404580050554,0.42070116861435725,False,False,False,True,0.34946488531736225,0.5570574613603317
ARSD,0.43095970895122643,0.689751736765577,False,False,False,True,0.3260796037151586,0.496526468845926
ARSF,0.19429309647052717,0.20663471377026227,False,False,False,True,0.15283883907474005,0.08212612418547041
ARSG,0.43842077308740374,0.6970757714470354,False,False,False,True,0.23300342918970646,0.27578221767461897
ARSH,0.27145332487384277,0.4127308955786526,False,False,False,True,0.22013223800227869,0.2371694760084011
ARSI,0.4848167893260416,0.7411276859281598,False,False,False,True,0.5009151031122063,0.7324573213420217
ARSJ,0.2911826912781701,0.45672895686358983,False,False,False,True,0.25894793680864364,0.34045990629543865
ARSK,0.10299855416095016,0.011739996768808228,False,False,False,True,0.23015587923653197,0.2679735042274759
ARSL,0.7719020613559007,0.9382303839732888,False,False,False,True,0.7635734485188111,0.9243362593569928
ART1,0.1870882687139876,0.18692444396574937,False,False,False,True,0.17518284312468402,0.1224083149334913
ART3,0.29080439792299756,0.455651892939846,False,False,False,True,0.14826044989559722,0.07636383219344069
ART4,0.2297255788466439,0.306640099089881,False,False,False,True,0.19704406457630233,0.17868490494910874
ART5,0.16293094471920674,0.13075556034250632,False,False,False,True,0.11297944422118628,0.0410899886908288
ARTN,0.3331389540254171,0.5453174645915235,False,False,False,True,0.35004676646323657,0.5587269104421347
ARV1,0.42069482667879626,0.6788195379395767,False,False,False,True,0.5160814620027638,0.7429586945985244
ARVCF,0.14378792194999415,0.0874037374118154,False,False,False,True,0.11666095459143522,0.04922182131509505
ARX,0.648693715382104,0.8614357262103506,False,False,False,True,0.6586440795599812,0.8520114168775916
AS3MT,0.2721773610271589,0.41477731703376597,False,False,False,True,0.2176742245904123,0.23151489040874576
ASAH1,0.2234853615038958,0.29064569982228444,False,False,False,True,0.3233382427437821,0.4890947277720933
ASAH2,0.2503404478941645,0.361139533631321,False,False,False,True,0.22531967123552243,0.2542409391997415
ASAH2B,0.2788271218234179,0.4324950185793527,False,False,False,True,0.412195604180499,0.6563089019333297
ASAP1,0.9185141331079055,0.9960148634821476,False,False,False,True,0.8425891785597315,0.9778124831708762
ASAP2,0.6443353010918283,0.8587430664009909,False,False,False,True,0.7840319103395879,0.9420001077063924
ASAP3,0.38439856606478595,0.6303516613711023,False,False,False,True,0.51653027199969,0.743389520168022
ASB1,0.2845529013059356,0.44482740050622005,False,False,False,True,0.3034094669150584,0.44138079595023966
ASB10,0.24986217066645622,0.36017017609995156,False,False,False,True,0.2426964972540736,0.301362485863536
ASB11,0.23450557047945594,0.31789541709300445,False,False,False,True,0.17358121654103856,0.11993106790888039
ASB12,0.2144854281629835,0.26081102913457915,False,False,False,True,0.21029223592913882,0.2115892078194841
ASB13,0.10563144853756744,0.01378641822392159,False,False,False,True,0.31330306181798173,0.4681458344552749
ASB14,0.15283565080944617,0.10425978781840703,False,False,False,True,0.19371886835924945,0.171253163875276
ASB15,0.3322061881118891,0.542947923959287,False,False,False,True,0.36459240454192066,0.587699929990845
ASB16,0.18725110393792846,0.18767838871237008,False,False,False,True,0.1789299205777609,0.13134794550056547
ASB17,0.27298830615149605,0.41666217890031776,False,False,False,True,0.21162485903260683,0.2148742527869029
ASB18,0.17491422803258178,0.15865151596747268,False,False,False,True,0.10752028152908212,0.03258118369325219
ASB2,0.36030057302177554,0.5944315795142442,False,False,False,True,0.23765429086757428,0.28919166352523024
ASB3,0.1401474211533465,0.07571759383919435,False,False,False,True,0.10836414717624535,0.034035219990306426
ASB4,0.19110179738592856,0.19844902794980881,False,False,False,True,0.1839810329460606,0.14761161074909795
ASB5,0.23540594160254233,0.32010339813667943,False,False,False,True,0.1719714249224227,0.1173461144918951
ASB6,0.29085517302155495,0.45592115892078194,False,False,False,True,0.33375871652851297,0.5167752706123109
ASB7,0.610995212379767,0.8367171091604286,False,False,False,True,0.7870090041233568,0.9443157951424417
ASB8,0.18350434469692598,0.17852334536054715,False,False,False,True,0.3295679953951521,0.5057353653939362
ASB9,0.6296396664339095,0.849049491087296,False,False,False,True,0.25794169763524327,0.33873660401744843
ASCC1,0.1948239128291607,0.20868113522537562,False,False,False,True,0.2986116748303175,0.42953309278905705
ASCC2,0.42770357817411425,0.6871129301524046,False,False,False,True,0.5302118476480245,0.7555064893101405
ASCC3,0.6887390726443493,0.8874468199687652,False,False,False,True,0.6946682908920326,0.871560127093543
ASCL1,0.4930485732326604,0.7482363078248694,False,False,False,True,0.3972682999541061,0.6363293661478808
ASCL2,0.3901421198536297,0.6379988152296839,False,False,False,True,0.6773941637144476,0.8618665517798482
ASCL3,0.18307540307239611,0.17733857504442888,False,False,False,True,0.33625991748911993,0.5232376541547741
ASCL4,0.15075132596151283,0.10043621088911626,False,False,False,True,0.20581177047764262,0.20108783456298132
ASCL5,0.15083759786053139,0.10059777047767784,False,False,False,True,0.19844052300910758,0.1825084818783995
ASDURF,0.3129357453340139,0.5016425224837094,False,False,False,True,0.36446650402668196,0.5873768108137218
ASF1A,0.7253180908672701,0.9096881899940762,False,False,False,True,0.5646391256811655,0.7863643707254026
ASF1B,0.4187058482055712,0.6765038505035273,False,False,False,True,0.30082033160660004,0.43497226560396357
ASGR1,0.23261272094122648,0.31364101459421617,False,False,False,True,0.15717667148349249,0.09063492918304701
ASGR2,0.2599952725559166,0.385050352738435,False,False,False,True,0.2247224186268664,0.25284075609887446
ASH1L,0.7588426481292705,0.9312294684689536,False,False,False,True,0.7210498839767292,0.8869082880068933
ASH2L,0.5213479024141726,0.7722548333243578,False,False,False,True,0.7290031502042154,0.8928859927836718
ASIC1,0.5720287290762882,0.8092519791049598,False,False,False,True,0.7116862240494514,0.8813614087996122
ASIC2,0.5044737824675988,0.7576067639614411,False,False,False,True,0.4596332169461007,0.7049921912865529
ASIC3,0.09480817018426614,0.006300823953901664,False,False,False,True,0.14022734757456076,0.07000915504335183
ASIC4,0.37933290591745666,0.6230814798858312,False,False,False,True,0.3649131856632955,0.5887769939145888
ASIC5,0.16763571125208115,0.1421724379341914,False,False,False,True,0.11252072145592193,0.04044375033658248
ASIP,0.34384607654720095,0.5671818622435242,False,False,False,True,0.4362300397013899,0.6814583445527492
ASL,0.2140616046606886,0.2596801120146481,False,False,False,True,0.28989560598013353,0.4035758522268297
ASMT,0.18902012975371663,0.1918789380149712,False,False,False,True,0.15256532345285367,0.08169529861597286
ASMTL,0.11524682788876817,0.02321072755668049,False,False,False,True,0.19422022136859596,0.17243793419139425
